y_delay_weeks	subset	context	horizon_weeks	pathogen	n_series	mean_rmse_naive_persistence	mean_rmse_ridge_ar	mean_rmse_ridge_fusion	mean_rmse_ridge_ww_only	frac_fusion_better_than_ar	mean_delta_rmse_fusion_minus_ar
2	geo_matched_state	with_current_y	2	COVID-19	50	0.1576078183777315	0.2017871027209636	0.2536509761118907	0.5267155320741221	0.1	0.0518638733909271
2	geo_matched_state	with_current_y	2	Influenza	49	0.1522091063955963	0.3608395127189481	0.3960041430572851	0.5688168624803547	0.2244897959183673	0.035164630338337
2	geo_matched_state	with_current_y	2	RSV	49	0.1489698086794324	0.2382298671451756	0.3782391764512015	1.4924819256361217	0.1020408163265306	0.14000930930602587
2	geo_matched_state	with_current_y	3	COVID-19	50	0.1628308155859171	0.2275367692939412	0.2901137598014381	0.5334604695655706	0.1	0.0625769905074969
2	geo_matched_state	with_current_y	3	Influenza	49	0.153107542479553	0.3991399326318456	0.4346925844191454	0.5725471998794264	0.2448979591836734	0.03555265178729977
2	geo_matched_state	with_current_y	3	RSV	49	0.1531462486419346	0.2720988583974276	0.4581094073790872	1.497628394706207	0.1224489795918367	0.18601054898165958
2	geo_matched_state	with_current_y	4	COVID-19	50	0.1675796451073459	0.2523187947452196	0.3276989001810603	0.5394174006178184	0.1	0.07538010543584067
2	geo_matched_state	with_current_y	4	Influenza	49	0.1582178006739827	0.4323389810446847	0.4706278617822154	0.5785132659925797	0.2448979591836734	0.03828888073753067
2	geo_matched_state	with_current_y	4	RSV	49	0.1583815314523689	0.3041363271131281	0.5314205229842468	1.5047180656053636	0.1224489795918367	0.2272841958711187
3	geo_matched_state	early_warning	1	COVID-19	50	0.1628308155859171	0.2250999677430324	0.2795426063585108	0.522923231355121	0.12	0.054442638615478406
3	geo_matched_state	early_warning	1	Influenza	49	0.153107542479553	0.3753522832918413	0.4167989794769485	0.5652745423304362	0.2448979591836734	0.04144669618510721
3	geo_matched_state	early_warning	1	RSV	49	0.1531462486419346	0.2539282829773141	0.4075842301788123	1.488027571709798	0.1224489795918367	0.15365594720149817
3	geo_matched_state	early_warning	2	COVID-19	50	0.1675796451073459	0.2500891797961924	0.3116294268117133	0.5267155320741221	0.12	0.06154024701552091
3	geo_matched_state	early_warning	2	Influenza	49	0.1582178006739827	0.40790022335893	0.4475246475752283	0.5688168624803547	0.2448979591836734	0.039624424216298304
3	geo_matched_state	early_warning	2	RSV	49	0.1583815314523689	0.2851102696029394	0.4803224232244988	1.4924819256361217	0.1020408163265306	0.19521215362155941
3	geo_matched_state	early_warning	3	COVID-19	50	0.1669157658671981	0.2723956406504146	0.343350467176309	0.5334604695655706	0.12	0.07095482652589441
