subset	context	geo_level	geo_id	pathogen	horizon_weeks	model_id	n_weeks	dir_acc_nonzero	peak_week_index_true	peak_week_index_pred	peak_timing_abs_error_weeks
geo_matched_state	early_warning	state	SC	RSV	1	ridge_ar	52	0.4666666666666667	17	33	16.0
geo_matched_state	early_warning	state	SC	RSV	1	ridge_fusion	52	0.4666666666666667	17	32	15.0
geo_matched_state	early_warning	state	SD	RSV	1	ridge_ar	52	0.5263157894736842	17	24	7.0
geo_matched_state	early_warning	state	SD	RSV	1	ridge_fusion	52	0.5789473684210527	17	39	22.0
geo_matched_state	early_warning	state	TN	RSV	1	ridge_ar	52	0.5333333333333333	39	29	10.0
geo_matched_state	early_warning	state	TN	RSV	1	ridge_fusion	52	0.5333333333333333	39	34	5.0
geo_matched_state	early_warning	state	TX	RSV	1	ridge_ar	52	0.41304347826086957	1	29	28.0
geo_matched_state	early_warning	state	TX	RSV	1	ridge_fusion	52	0.4782608695652174	1	31	30.0
geo_matched_state	early_warning	state	UT	RSV	1	ridge_ar	52	0.6153846153846154	0	28	28.0
geo_matched_state	early_warning	state	UT	RSV	1	ridge_fusion	52	0.6153846153846154	0	38	38.0
geo_matched_state	early_warning	state	VA	RSV	1	ridge_ar	52	0.5	25	27	2.0
geo_matched_state	early_warning	state	VA	RSV	1	ridge_fusion	52	0.46875	25	30	5.0
geo_matched_state	early_warning	state	VT	RSV	1	ridge_ar	52	0.3076923076923077	0	31	31.0
geo_matched_state	early_warning	state	VT	RSV	1	ridge_fusion	52	0.6153846153846154	0	35	35.0
geo_matched_state	early_warning	state	WA	RSV	1	ridge_ar	52	0.25	17	51	34.0
geo_matched_state	early_warning	state	WA	RSV	1	ridge_fusion	52	0.5	17	7	10.0
geo_matched_state	early_warning	state	WI	RSV	1	ridge_ar	52	0.5714285714285714	43	31	12.0
geo_matched_state	early_warning	state	WI	RSV	1	ridge_fusion	52	0.5714285714285714	43	31	12.0
geo_matched_state	early_warning	state	WV	RSV	1	ridge_ar	52	0.5	32	34	2.0
geo_matched_state	early_warning	state	WV	RSV	1	ridge_fusion	52	0.4583333333333333	32	34	2.0
geo_matched_state	early_warning	state	WY	RSV	1	ridge_ar	52	0.3902439024390244	22	24	2.0
geo_matched_state	early_warning	state	WY	RSV	1	ridge_fusion	52	0.5121951219512195	22	36	14.0
geo_matched_state	with_current_y	state	AK	COVID-19	1	ridge_ar	52	0.5	0	38	38.0
geo_matched_state	with_current_y	state	AK	COVID-19	1	ridge_fusion	52	0.35714285714285715	0	36	36.0
geo_matched_state	with_current_y	state	AL	COVID-19	1	ridge_ar	52	0.3	17	33	16.0
geo_matched_state	with_current_y	state	AL	COVID-19	1	ridge_fusion	52	0.3	17	37	20.0
geo_matched_state	with_current_y	state	AR	COVID-19	1	ridge_ar	52	0.43333333333333335	0	1	1.0
geo_matched_state	with_current_y	state	AR	COVID-19	1	ridge_fusion	52	0.3333333333333333	0	1	1.0
geo_matched_state	with_current_y	state	AZ	COVID-19	1	ridge_ar	52	0.41935483870967744	5	6	1.0
geo_matched_state	with_current_y	state	AZ	COVID-19	1	ridge_fusion	52	0.3548387096774194	5	9	4.0
geo_matched_state	with_current_y	state	CA	COVID-19	1	ridge_ar	52	0.4878048780487805	27	31	4.0
geo_matched_state	with_current_y	state	CA	COVID-19	1	ridge_fusion	52	0.4634146341463415	27	28	1.0
geo_matched_state	with_current_y	state	CO	COVID-19	1	ridge_ar	52	0.4166666666666667	26	39	13.0
geo_matched_state	with_current_y	state	CO	COVID-19	1	ridge_fusion	52	0.375	26	35	9.0
geo_matched_state	with_current_y	state	CT	COVID-19	1	ridge_ar	52	0.16666666666666666	17	44	27.0
geo_matched_state	with_current_y	state	CT	COVID-19	1	ridge_fusion	52	0.8333333333333334	17	47	30.0
geo_matched_state	with_current_y	state	DC	COVID-19	1	ridge_ar	52	0.21739130434782608	18	38	20.0
geo_matched_state	with_current_y	state	DC	COVID-19	1	ridge_fusion	52	0.2608695652173913	18	38	20.0
geo_matched_state	with_current_y	state	DE	COVID-19	1	ridge_ar	52	0.3333333333333333	17	39	22.0
geo_matched_state	with_current_y	state	DE	COVID-19	1	ridge_fusion	52	0.16666666666666666	17	35	18.0
geo_matched_state	with_current_y	state	FL	COVID-19	1	ridge_ar	52	0.38235294117647056	18	39	21.0
geo_matched_state	with_current_y	state	FL	COVID-19	1	ridge_fusion	52	0.6764705882352942	18	32	14.0
geo_matched_state	with_current_y	state	GA	COVID-19	1	ridge_ar	52	0.4444444444444444	25	26	1.0
geo_matched_state	with_current_y	state	GA	COVID-19	1	ridge_fusion	52	0.4166666666666667	25	28	3.0
geo_matched_state	with_current_y	state	HI	COVID-19	1	ridge_ar	52	0.5	28	29	1.0
geo_matched_state	with_current_y	state	HI	COVID-19	1	ridge_fusion	52	0.5	28	29	1.0
geo_matched_state	with_current_y	state	IA	COVID-19	1	ridge_ar	52	0.32142857142857145	0	40	40.0
geo_matched_state	with_current_y	state	IA	COVID-19	1	ridge_fusion	52	0.35714285714285715	0	40	40.0
geo_matched_state	with_current_y	state	ID	COVID-19	1	ridge_ar	52	0.5151515151515151	18	19	1.0
geo_matched_state	with_current_y	state	ID	COVID-19	1	ridge_fusion	52	0.48484848484848486	18	37	19.0
geo_matched_state	with_current_y	state	IL	COVID-19	1	ridge_ar	52	0.525	0	33	33.0
geo_matched_state	with_current_y	state	IL	COVID-19	1	ridge_fusion	52	0.5	0	32	32.0
geo_matched_state	with_current_y	state	IN	COVID-19	1	ridge_ar	52	0.42857142857142855	18	38	20.0
geo_matched_state	with_current_y	state	IN	COVID-19	1	ridge_fusion	52	0.5714285714285714	18	24	6.0
geo_matched_state	with_current_y	state	KS	COVID-19	1	ridge_ar	52	0.5	1	34	33.0
geo_matched_state	with_current_y	state	KS	COVID-19	1	ridge_fusion	52	0.4473684210526316	1	34	33.0
geo_matched_state	with_current_y	state	KY	COVID-19	1	ridge_ar	52	0.4230769230769231	0	0	0.0
geo_matched_state	with_current_y	state	KY	COVID-19	1	ridge_fusion	52	0.5	0	46	46.0
geo_matched_state	with_current_y	state	LA	COVID-19	1	ridge_ar	52	0.40625	28	33	5.0
geo_matched_state	with_current_y	state	LA	COVID-19	1	ridge_fusion	52	0.375	28	35	7.0
geo_matched_state	with_current_y	state	MA	COVID-19	1	ridge_ar	52	0.42857142857142855	50	35	15.0
geo_matched_state	with_current_y	state	MA	COVID-19	1	ridge_fusion	52	0.42857142857142855	50	37	13.0
geo_matched_state	with_current_y	state	MD	COVID-19	1	ridge_ar	52	0.48148148148148145	17	21	4.0
geo_matched_state	with_current_y	state	MD	COVID-19	1	ridge_fusion	52	0.4074074074074074	17	21	4.0
geo_matched_state	with_current_y	state	ME	COVID-19	1	ridge_ar	52	0.24	0	37	37.0
geo_matched_state	with_current_y	state	ME	COVID-19	1	ridge_fusion	52	0.16	0	37	37.0
geo_matched_state	with_current_y	state	MI	COVID-19	1	ridge_ar	52	0.4444444444444444	27	37	10.0
geo_matched_state	with_current_y	state	MI	COVID-19	1	ridge_fusion	52	0.4444444444444444	27	37	10.0
geo_matched_state	with_current_y	state	MN	COVID-19	1	ridge_ar	52	0.43478260869565216	17	34	17.0
geo_matched_state	with_current_y	state	MN	COVID-19	1	ridge_fusion	52	0.391304347826087	17	28	11.0
geo_matched_state	with_current_y	state	MO	COVID-19	1	ridge_ar	52	0.3103448275862069	40	39	1.0
geo_matched_state	with_current_y	state	MO	COVID-19	1	ridge_fusion	52	0.27586206896551724	40	32	8.0
geo_matched_state	with_current_y	state	MS	COVID-19	1	ridge_ar	52	0.4146341463414634	0	30	30.0
geo_matched_state	with_current_y	state	MS	COVID-19	1	ridge_fusion	52	0.36585365853658536	0	40	40.0
geo_matched_state	with_current_y	state	MT	COVID-19	1	ridge_ar	52	0.3125	21	46	25.0
geo_matched_state	with_current_y	state	MT	COVID-19	1	ridge_fusion	52	0.34375	21	46	25.0
geo_matched_state	with_current_y	state	NC	COVID-19	1	ridge_ar	52	0.3076923076923077	17	35	18.0
geo_matched_state	with_current_y	state	NC	COVID-19	1	ridge_fusion	52	0.34615384615384615	17	28	11.0
geo_matched_state	with_current_y	state	NE	COVID-19	1	ridge_ar	52	0.27586206896551724	25	33	8.0
geo_matched_state	with_current_y	state	NE	COVID-19	1	ridge_fusion	52	0.5172413793103449	25	27	2.0
geo_matched_state	with_current_y	state	NH	COVID-19	1	ridge_ar	52	0.08333333333333333	0	44	44.0
geo_matched_state	with_current_y	state	NH	COVID-19	1	ridge_fusion	52	0.16666666666666666	0	45	45.0
geo_matched_state	with_current_y	state	NJ	COVID-19	1	ridge_ar	52	0.3142857142857143	17	49	32.0
geo_matched_state	with_current_y	state	NJ	COVID-19	1	ridge_fusion	52	0.4857142857142857	17	0	17.0
geo_matched_state	with_current_y	state	NM	COVID-19	1	ridge_ar	52	0.47058823529411764	38	39	1.0
geo_matched_state	with_current_y	state	NM	COVID-19	1	ridge_fusion	52	0.5294117647058824	38	39	1.0
geo_matched_state	with_current_y	state	NV	COVID-19	1	ridge_ar	52	0.42105263157894735	17	35	18.0
geo_matched_state	with_current_y	state	NV	COVID-19	1	ridge_fusion	52	0.3157894736842105	17	35	18.0
geo_matched_state	with_current_y	state	NY	COVID-19	1	ridge_ar	52	0.36585365853658536	17	32	15.0
geo_matched_state	with_current_y	state	NY	COVID-19	1	ridge_fusion	52	0.5121951219512195	17	28	11.0
geo_matched_state	with_current_y	state	OH	COVID-19	1	ridge_ar	52	0.28205128205128205	18	37	19.0
geo_matched_state	with_current_y	state	OH	COVID-19	1	ridge_fusion	52	0.4358974358974359	18	30	12.0
geo_matched_state	with_current_y	state	OK	COVID-19	1	ridge_ar	52	0.3170731707317073	7	33	26.0
geo_matched_state	with_current_y	state	OK	COVID-19	1	ridge_fusion	52	0.34146341463414637	7	27	20.0
geo_matched_state	with_current_y	state	OR	COVID-19	1	ridge_ar	52	0.4074074074074074	26	33	7.0
geo_matched_state	with_current_y	state	OR	COVID-19	1	ridge_fusion	52	0.4444444444444444	26	32	6.0
geo_matched_state	with_current_y	state	PA	COVID-19	1	ridge_ar	52	0.375	18	33	15.0
geo_matched_state	with_current_y	state	PA	COVID-19	1	ridge_fusion	52	0.3541666666666667	18	47	29.0
geo_matched_state	with_current_y	state	RI	COVID-19	1	ridge_ar	52	0.5555555555555556	18	37	19.0
geo_matched_state	with_current_y	state	RI	COVID-19	1	ridge_fusion	52	0.3333333333333333	18	33	15.0
geo_matched_state	with_current_y	state	SC	COVID-19	1	ridge_ar	52	0.2	17	38	21.0
geo_matched_state	with_current_y	state	SC	COVID-19	1	ridge_fusion	52	0.2	17	38	21.0
geo_matched_state	with_current_y	state	SD	COVID-19	1	ridge_ar	52	0.2631578947368421	17	37	20.0
geo_matched_state	with_current_y	state	SD	COVID-19	1	ridge_fusion	52	0.47368421052631576	17	23	6.0
geo_matched_state	with_current_y	state	TN	COVID-19	1	ridge_ar	52	0.26666666666666666	39	40	1.0
geo_matched_state	with_current_y	state	TN	COVID-19	1	ridge_fusion	52	0.2	39	33	6.0
geo_matched_state	with_current_y	state	TX	COVID-19	1	ridge_ar	52	0.5217391304347826	1	32	31.0
geo_matched_state	with_current_y	state	TX	COVID-19	1	ridge_fusion	52	0.5	1	33	32.0
geo_matched_state	with_current_y	state	UT	COVID-19	1	ridge_ar	52	0.5384615384615384	0	37	37.0
geo_matched_state	with_current_y	state	UT	COVID-19	1	ridge_fusion	52	0.38461538461538464	0	35	35.0
geo_matched_state	with_current_y	state	VA	COVID-19	1	ridge_ar	52	0.40625	25	31	6.0
geo_matched_state	with_current_y	state	VA	COVID-19	1	ridge_fusion	52	0.375	25	26	1.0
geo_matched_state	with_current_y	state	VT	COVID-19	1	ridge_ar	52	0.38461538461538464	0	37	37.0
geo_matched_state	with_current_y	state	VT	COVID-19	1	ridge_fusion	52	0.38461538461538464	0	41	41.0
geo_matched_state	with_current_y	state	WA	COVID-19	1	ridge_ar	52	0.25	17	7	10.0
geo_matched_state	with_current_y	state	WA	COVID-19	1	ridge_fusion	52	0.25	17	7	10.0
geo_matched_state	with_current_y	state	WI	COVID-19	1	ridge_ar	52	0.40476190476190477	43	41	2.0
geo_matched_state	with_current_y	state	WI	COVID-19	1	ridge_fusion	52	0.2857142857142857	43	30	13.0
geo_matched_state	with_current_y	state	WV	COVID-19	1	ridge_ar	52	0.3333333333333333	32	34	2.0
geo_matched_state	with_current_y	state	WV	COVID-19	1	ridge_fusion	52	0.4583333333333333	32	32	0.0
geo_matched_state	with_current_y	state	WY	COVID-19	1	ridge_ar	52	0.34146341463414637	22	45	23.0
geo_matched_state	with_current_y	state	WY	COVID-19	1	ridge_fusion	52	0.4146341463414634	22	45	23.0
geo_matched_state	with_current_y	state	AK	Influenza	1	ridge_ar	52	0.5	0	38	38.0
geo_matched_state	with_current_y	state	AK	Influenza	1	ridge_fusion	52	0.6428571428571429	0	29	29.0
geo_matched_state	with_current_y	state	AL	Influenza	1	ridge_ar	52	0.3	17	33	16.0
geo_matched_state	with_current_y	state	AL	Influenza	1	ridge_fusion	52	0.3	17	34	17.0
geo_matched_state	with_current_y	state	AR	Influenza	1	ridge_ar	52	0.4	0	1	1.0
geo_matched_state	with_current_y	state	AR	Influenza	1	ridge_fusion	52	0.36666666666666664	0	1	1.0
geo_matched_state	with_current_y	state	AZ	Influenza	1	ridge_ar	52	0.25806451612903225	5	41	36.0
geo_matched_state	with_current_y	state	AZ	Influenza	1	ridge_fusion	52	0.2903225806451613	5	41	36.0
geo_matched_state	with_current_y	state	CA	Influenza	1	ridge_ar	52	0.4878048780487805	27	31	4.0
geo_matched_state	with_current_y	state	CA	Influenza	1	ridge_fusion	52	0.5609756097560976	27	30	3.0
geo_matched_state	with_current_y	state	CO	Influenza	1	ridge_ar	52	0.4166666666666667	26	39	13.0
geo_matched_state	with_current_y	state	CO	Influenza	1	ridge_fusion	52	0.5833333333333334	26	34	8.0
geo_matched_state	with_current_y	state	CT	Influenza	1	ridge_ar	52	0.3333333333333333	17	45	28.0
geo_matched_state	with_current_y	state	CT	Influenza	1	ridge_fusion	52	0.5	17	44	27.0
geo_matched_state	with_current_y	state	DC	Influenza	1	ridge_ar	52	0.30434782608695654	18	46	28.0
geo_matched_state	with_current_y	state	DC	Influenza	1	ridge_fusion	52	0.21739130434782608	18	39	21.0
geo_matched_state	with_current_y	state	DE	Influenza	1	ridge_ar	52	0.3333333333333333	17	39	22.0
geo_matched_state	with_current_y	state	DE	Influenza	1	ridge_fusion	52	0.3333333333333333	17	35	18.0
geo_matched_state	with_current_y	state	FL	Influenza	1	ridge_ar	52	0.38235294117647056	18	39	21.0
geo_matched_state	with_current_y	state	FL	Influenza	1	ridge_fusion	52	0.3235294117647059	18	33	15.0
geo_matched_state	with_current_y	state	GA	Influenza	1	ridge_ar	52	0.4444444444444444	25	26	1.0
geo_matched_state	with_current_y	state	GA	Influenza	1	ridge_fusion	52	0.3888888888888889	25	32	7.0
geo_matched_state	with_current_y	state	HI	Influenza	1	ridge_ar	52	0.5	28	29	1.0
geo_matched_state	with_current_y	state	HI	Influenza	1	ridge_fusion	52	0.4166666666666667	28	29	1.0
geo_matched_state	with_current_y	state	IA	Influenza	1	ridge_ar	52	0.32142857142857145	0	40	40.0
geo_matched_state	with_current_y	state	IA	Influenza	1	ridge_fusion	52	0.35714285714285715	0	40	40.0
geo_matched_state	with_current_y	state	ID	Influenza	1	ridge_ar	52	0.5151515151515151	18	19	1.0
geo_matched_state	with_current_y	state	ID	Influenza	1	ridge_fusion	52	0.45454545454545453	18	19	1.0
geo_matched_state	with_current_y	state	IL	Influenza	1	ridge_ar	52	0.525	0	33	33.0
geo_matched_state	with_current_y	state	IL	Influenza	1	ridge_fusion	52	0.525	0	33	33.0
geo_matched_state	with_current_y	state	IN	Influenza	1	ridge_ar	52	0.42857142857142855	18	38	20.0
geo_matched_state	with_current_y	state	IN	Influenza	1	ridge_fusion	52	0.35714285714285715	18	35	17.0
geo_matched_state	with_current_y	state	KS	Influenza	1	ridge_ar	52	0.5	1	34	33.0
geo_matched_state	with_current_y	state	KS	Influenza	1	ridge_fusion	52	0.47368421052631576	1	32	31.0
geo_matched_state	with_current_y	state	KY	Influenza	1	ridge_ar	52	0.4230769230769231	0	0	0.0
geo_matched_state	with_current_y	state	KY	Influenza	1	ridge_fusion	52	0.46153846153846156	0	0	0.0
geo_matched_state	with_current_y	state	LA	Influenza	1	ridge_ar	52	0.46875	28	41	13.0
geo_matched_state	with_current_y	state	LA	Influenza	1	ridge_fusion	52	0.53125	28	39	11.0
geo_matched_state	with_current_y	state	MA	Influenza	1	ridge_ar	52	0.42857142857142855	50	35	15.0
geo_matched_state	with_current_y	state	MA	Influenza	1	ridge_fusion	52	0.4642857142857143	50	32	18.0
geo_matched_state	with_current_y	state	MD	Influenza	1	ridge_ar	52	0.48148148148148145	17	21	4.0
geo_matched_state	with_current_y	state	MD	Influenza	1	ridge_fusion	52	0.37037037037037035	17	33	16.0
geo_matched_state	with_current_y	state	ME	Influenza	1	ridge_ar	52	0.24	0	37	37.0
geo_matched_state	with_current_y	state	ME	Influenza	1	ridge_fusion	52	0.2	0	31	31.0
geo_matched_state	with_current_y	state	MI	Influenza	1	ridge_ar	52	0.4444444444444444	27	37	10.0
geo_matched_state	with_current_y	state	MI	Influenza	1	ridge_fusion	52	0.4444444444444444	27	37	10.0
geo_matched_state	with_current_y	state	MN	Influenza	1	ridge_ar	52	0.43478260869565216	17	34	17.0
geo_matched_state	with_current_y	state	MN	Influenza	1	ridge_fusion	52	0.34782608695652173	17	38	21.0
geo_matched_state	with_current_y	state	MO	Influenza	1	ridge_ar	52	0.45161290322580644	0	44	44.0
geo_matched_state	with_current_y	state	MO	Influenza	1	ridge_fusion	52	0.41935483870967744	0	42	42.0
geo_matched_state	with_current_y	state	MS	Influenza	1	ridge_ar	52	0.4634146341463415	0	42	42.0
geo_matched_state	with_current_y	state	MS	Influenza	1	ridge_fusion	52	0.4146341463414634	0	42	42.0
geo_matched_state	with_current_y	state	NC	Influenza	1	ridge_ar	52	0.3076923076923077	17	35	18.0
geo_matched_state	with_current_y	state	NC	Influenza	1	ridge_fusion	52	0.5	17	33	16.0
geo_matched_state	with_current_y	state	NE	Influenza	1	ridge_ar	52	0.3103448275862069	25	37	12.0
geo_matched_state	with_current_y	state	NE	Influenza	1	ridge_fusion	52	0.5172413793103449	25	38	13.0
geo_matched_state	with_current_y	state	NH	Influenza	1	ridge_ar	52	0.08333333333333333	0	44	44.0
geo_matched_state	with_current_y	state	NH	Influenza	1	ridge_fusion	52	0.16666666666666666	0	44	44.0
geo_matched_state	with_current_y	state	NJ	Influenza	1	ridge_ar	52	0.3142857142857143	17	49	32.0
geo_matched_state	with_current_y	state	NJ	Influenza	1	ridge_fusion	52	0.2571428571428571	17	49	32.0
geo_matched_state	with_current_y	state	NM	Influenza	1	ridge_ar	52	0.5294117647058824	38	39	1.0
geo_matched_state	with_current_y	state	NM	Influenza	1	ridge_fusion	52	0.47058823529411764	38	39	1.0
geo_matched_state	with_current_y	state	NV	Influenza	1	ridge_ar	52	0.42105263157894735	17	35	18.0
geo_matched_state	with_current_y	state	NV	Influenza	1	ridge_fusion	52	0.3157894736842105	17	35	18.0
geo_matched_state	with_current_y	state	NY	Influenza	1	ridge_ar	52	0.4146341463414634	17	39	22.0
geo_matched_state	with_current_y	state	NY	Influenza	1	ridge_fusion	52	0.4146341463414634	17	42	25.0
geo_matched_state	with_current_y	state	OH	Influenza	1	ridge_ar	52	0.28205128205128205	18	37	19.0
geo_matched_state	with_current_y	state	OH	Influenza	1	ridge_fusion	52	0.3076923076923077	18	37	19.0
geo_matched_state	with_current_y	state	OK	Influenza	1	ridge_ar	52	0.3170731707317073	7	33	26.0
geo_matched_state	with_current_y	state	OK	Influenza	1	ridge_fusion	52	0.2926829268292683	7	18	11.0
geo_matched_state	with_current_y	state	OR	Influenza	1	ridge_ar	52	0.4444444444444444	26	38	12.0
geo_matched_state	with_current_y	state	OR	Influenza	1	ridge_fusion	52	0.3333333333333333	26	33	7.0
geo_matched_state	with_current_y	state	PA	Influenza	1	ridge_ar	52	0.375	18	33	15.0
geo_matched_state	with_current_y	state	PA	Influenza	1	ridge_fusion	52	0.3541666666666667	18	47	29.0
geo_matched_state	with_current_y	state	RI	Influenza	1	ridge_ar	52	0.3333333333333333	18	39	21.0
geo_matched_state	with_current_y	state	RI	Influenza	1	ridge_fusion	52	0.1111111111111111	18	42	24.0
geo_matched_state	with_current_y	state	SC	Influenza	1	ridge_ar	52	0.5333333333333333	17	41	24.0
geo_matched_state	with_current_y	state	SC	Influenza	1	ridge_fusion	52	0.4	17	41	24.0
geo_matched_state	with_current_y	state	SD	Influenza	1	ridge_ar	52	0.2631578947368421	17	37	20.0
geo_matched_state	with_current_y	state	SD	Influenza	1	ridge_fusion	52	0.42105263157894735	17	37	20.0
geo_matched_state	with_current_y	state	TN	Influenza	1	ridge_ar	52	0.26666666666666666	39	38	1.0
geo_matched_state	with_current_y	state	TN	Influenza	1	ridge_fusion	52	0.4666666666666667	39	31	8.0
geo_matched_state	with_current_y	state	TX	Influenza	1	ridge_ar	52	0.5217391304347826	1	32	31.0
geo_matched_state	with_current_y	state	TX	Influenza	1	ridge_fusion	52	0.45652173913043476	1	32	31.0
geo_matched_state	with_current_y	state	UT	Influenza	1	ridge_ar	52	0.5384615384615384	0	37	37.0
geo_matched_state	with_current_y	state	UT	Influenza	1	ridge_fusion	52	0.5384615384615384	0	35	35.0
geo_matched_state	with_current_y	state	VA	Influenza	1	ridge_ar	52	0.40625	25	31	6.0
geo_matched_state	with_current_y	state	VA	Influenza	1	ridge_fusion	52	0.46875	25	30	5.0
geo_matched_state	with_current_y	state	VT	Influenza	1	ridge_ar	52	0.38461538461538464	0	37	37.0
geo_matched_state	with_current_y	state	VT	Influenza	1	ridge_fusion	52	0.38461538461538464	0	30	30.0
geo_matched_state	with_current_y	state	WA	Influenza	1	ridge_ar	52	0.25	17	7	10.0
geo_matched_state	with_current_y	state	WA	Influenza	1	ridge_fusion	52	0.375	17	7	10.0
geo_matched_state	with_current_y	state	WI	Influenza	1	ridge_ar	52	0.40476190476190477	43	41	2.0
geo_matched_state	with_current_y	state	WI	Influenza	1	ridge_fusion	52	0.42857142857142855	43	44	1.0
geo_matched_state	with_current_y	state	WV	Influenza	1	ridge_ar	52	0.3333333333333333	32	34	2.0
geo_matched_state	with_current_y	state	WV	Influenza	1	ridge_fusion	52	0.3333333333333333	32	34	2.0
geo_matched_state	with_current_y	state	WY	Influenza	1	ridge_ar	52	0.36585365853658536	22	45	23.0
geo_matched_state	with_current_y	state	WY	Influenza	1	ridge_fusion	52	0.34146341463414637	22	38	16.0
geo_matched_state	with_current_y	state	AK	RSV	1	ridge_ar	52	0.35714285714285715	0	31	31.0
geo_matched_state	with_current_y	state	AK	RSV	1	ridge_fusion	52	0.35714285714285715	0	34	34.0
geo_matched_state	with_current_y	state	AL	RSV	1	ridge_ar	52	0.25	17	24	7.0
geo_matched_state	with_current_y	state	AL	RSV	1	ridge_fusion	52	0.4	17	33	16.0
geo_matched_state	with_current_y	state	AR	RSV	1	ridge_ar	52	0.4	0	1	1.0
geo_matched_state	with_current_y	state	AR	RSV	1	ridge_fusion	52	0.36666666666666664	0	29	29.0
geo_matched_state	with_current_y	state	AZ	RSV	1	ridge_ar	52	0.22580645161290322	5	26	21.0
geo_matched_state	with_current_y	state	AZ	RSV	1	ridge_fusion	52	0.1935483870967742	5	26	21.0
geo_matched_state	with_current_y	state	CA	RSV	1	ridge_ar	52	0.43902439024390244	27	28	1.0
geo_matched_state	with_current_y	state	CA	RSV	1	ridge_fusion	52	0.4878048780487805	27	29	2.0
geo_matched_state	with_current_y	state	CO	RSV	1	ridge_ar	52	0.375	26	28	2.0
geo_matched_state	with_current_y	state	CO	RSV	1	ridge_fusion	52	0.3333333333333333	26	29	3.0
geo_matched_state	with_current_y	state	CT	RSV	1	ridge_ar	52	0.5	17	28	11.0
geo_matched_state	with_current_y	state	CT	RSV	1	ridge_fusion	52	0.8333333333333334	17	33	16.0
geo_matched_state	with_current_y	state	DC	RSV	1	ridge_ar	52	0.4782608695652174	18	34	16.0
geo_matched_state	with_current_y	state	DC	RSV	1	ridge_fusion	52	0.5652173913043478	18	34	16.0
geo_matched_state	with_current_y	state	DE	RSV	1	ridge_ar	52	0.5	17	30	13.0
geo_matched_state	with_current_y	state	DE	RSV	1	ridge_fusion	52	0.5	17	28	11.0
geo_matched_state	with_current_y	state	FL	RSV	1	ridge_ar	52	0.4411764705882353	18	19	1.0
geo_matched_state	with_current_y	state	FL	RSV	1	ridge_fusion	52	0.38235294117647056	18	30	12.0
geo_matched_state	with_current_y	state	GA	RSV	1	ridge_ar	52	0.4722222222222222	25	26	1.0
geo_matched_state	with_current_y	state	GA	RSV	1	ridge_fusion	52	0.4444444444444444	25	32	7.0
geo_matched_state	with_current_y	state	HI	RSV	1	ridge_ar	52	0.4166666666666667	28	29	1.0
geo_matched_state	with_current_y	state	HI	RSV	1	ridge_fusion	52	0.25	28	29	1.0
geo_matched_state	with_current_y	state	IA	RSV	1	ridge_ar	52	0.2857142857142857	0	28	28.0
geo_matched_state	with_current_y	state	IA	RSV	1	ridge_fusion	52	0.32142857142857145	0	33	33.0
geo_matched_state	with_current_y	state	ID	RSV	1	ridge_ar	52	0.36363636363636365	18	19	1.0
geo_matched_state	with_current_y	state	ID	RSV	1	ridge_fusion	52	0.5151515151515151	18	33	15.0
geo_matched_state	with_current_y	state	IL	RSV	1	ridge_ar	52	0.55	0	19	19.0
geo_matched_state	with_current_y	state	IL	RSV	1	ridge_fusion	52	0.5	0	33	33.0
geo_matched_state	with_current_y	state	IN	RSV	1	ridge_ar	52	0.42857142857142855	18	30	12.0
geo_matched_state	with_current_y	state	IN	RSV	1	ridge_fusion	52	0.5	18	19	1.0
geo_matched_state	with_current_y	state	KS	RSV	1	ridge_ar	52	0.5	1	19	18.0
geo_matched_state	with_current_y	state	KS	RSV	1	ridge_fusion	52	0.4473684210526316	1	34	33.0
geo_matched_state	with_current_y	state	KY	RSV	1	ridge_ar	52	0.4230769230769231	0	1	1.0
geo_matched_state	with_current_y	state	KY	RSV	1	ridge_fusion	52	0.46153846153846156	0	1	1.0
geo_matched_state	with_current_y	state	LA	RSV	1	ridge_ar	52	0.375	28	29	1.0
geo_matched_state	with_current_y	state	LA	RSV	1	ridge_fusion	52	0.46875	28	30	2.0
geo_matched_state	with_current_y	state	MA	RSV	1	ridge_ar	52	0.42857142857142855	50	27	23.0
geo_matched_state	with_current_y	state	MA	RSV	1	ridge_fusion	52	0.4642857142857143	50	32	18.0
geo_matched_state	with_current_y	state	MD	RSV	1	ridge_ar	52	0.2962962962962963	17	18	1.0
geo_matched_state	with_current_y	state	MD	RSV	1	ridge_fusion	52	0.48148148148148145	17	33	16.0
geo_matched_state	with_current_y	state	ME	RSV	1	ridge_ar	52	0.24	0	37	37.0
geo_matched_state	with_current_y	state	ME	RSV	1	ridge_fusion	52	0.24	0	31	31.0
geo_matched_state	with_current_y	state	MI	RSV	1	ridge_ar	52	0.4888888888888889	27	28	1.0
geo_matched_state	with_current_y	state	MI	RSV	1	ridge_fusion	52	0.4222222222222222	27	28	1.0
geo_matched_state	with_current_y	state	MN	RSV	1	ridge_ar	52	0.391304347826087	17	27	10.0
geo_matched_state	with_current_y	state	MN	RSV	1	ridge_fusion	52	0.391304347826087	17	38	21.0
geo_matched_state	with_current_y	state	MO	RSV	1	ridge_ar	52	0.41935483870967744	0	40	40.0
geo_matched_state	with_current_y	state	MO	RSV	1	ridge_fusion	52	0.45161290322580644	0	44	44.0
