context	geo_id	pathogen	horizon_weeks	test_weeks	rmse_ar	rmse_fusion	delta_rmse_fusion_minus_ar	fusion_better_than_ar	n_weeks	median_samples_per_week	mean_samples_per_week	p10_samples	p90_samples	median_population_coverage	mean_population_coverage	coverage_tertile_median_population_coverage	coverage_tertile_median_samples
early_warning	TN	RSV	4	52	0.1370140245325657	0.7993156156889901	0.6623015911564244	0	147	6.0	6.469387755102041	5.0	10.0	0.0566060458370286	0.06888369501463071	low	low
early_warning	TX	COVID-19	4	52	0.1903935364253295	0.2596913575477661	0.06929782112243663	0	170	106.5	113.44117647058823	79.0	155.0	0.17994950647307723	0.2141235826023909	mid	high
early_warning	TX	Influenza	4	52	0.1906402806662718	0.2751821355136044	0.08454185484733256	0	170	72.0	73.12941176470588	36.900000000000006	109.0	0.1600175285732041	0.18866216245475997	mid	high
early_warning	TX	RSV	4	52	0.1139345692940716	0.5720752759221331	0.45814070662806156	0	170	72.0	74.68823529411765	41.0	109.0	0.1600175285732041	0.1913681665840249	mid	high
early_warning	UT	COVID-19	4	52	0.1351543655664658	0.1806552024200625	0.04550083685359671	0	170	67.0	61.38823529411765	36.900000000000006	70.0	0.8450292733816364	0.8416902193593171	high	high
early_warning	UT	Influenza	4	52	0.1359441252474481	0.2757620039777823	0.1398178787303342	0	170	5.0	28.94705882352941	4.0	70.0	0.2107695269123207	0.4882505655880174	mid	low
early_warning	UT	RSV	4	52	0.1240614654150774	0.2600196273682499	0.1359581619531725	0	170	5.0	29.123529411764707	5.0	70.0	0.2107695269123207	0.4900452711442021	mid	low
early_warning	VA	COVID-19	4	52	0.1088425121390931	0.1315005156461925	0.0226580035070994	0	170	56.0	55.8235294117647	50.0	66.0	0.42176901772165276	0.38854147254886867	high	high
early_warning	VA	Influenza	4	52	0.1097043180475565	0.1269886199481204	0.017284301900563917	0	170	43.0	41.917647058823526	33.0	55.0	0.4121253232274613	0.35391551970907886	high	high
early_warning	VA	RSV	4	52	0.0897647269276222	0.0975097598874068	0.007745032959784598	0	170	43.0	37.55294117647059	9.0	55.0	0.4031692660798123	0.2999751405334585	high	high
early_warning	VT	COVID-19	4	52	0.2558969922751113	0.4154176498331857	0.15952065755807437	0	170	12.0	12.394117647058824	8.0	20.0	0.0803577775511276	0.09456219646531222	low	low
early_warning	VT	Influenza	4	52	0.2830902678228818	0.3402290779240189	0.05713881010113708	0	162	11.0	9.845679012345679	6.0	12.900000000000006	0.0712402604828266	0.07332742593014219	low	low
early_warning	VT	RSV	4	52	0.2006259753571062	0.696765448103493	0.49613947274638676	0	162	11.0	10.11111111111111	7.0	12.900000000000006	0.0712402604828266	0.07453698981825745	low	low
early_warning	WA	COVID-19	4	52	0.0858806636470711	0.0907225778758668	0.0048419142287956934	0	170	53.0	51.029411764705884	42.0	58.099999999999994	0.3007164939721979	0.296063946970743	mid	high
early_warning	WA	Influenza	4	52	0.1228029629715781	0.1233212368681157	0.0005182738965376077	0	138	53.0	50.64492753623188	40.400000000000006	59.0	0.3007164939721979	0.2904515101429116	mid	high
early_warning	WA	RSV	4	52	0.1961785935628701	0.4084430290767616	0.21226443551389151	0	138	18.0	26.60144927536232	3.0	58.0	0.09900659099737	0.14347414562647115	low	mid
early_warning	WI	COVID-19	4	52	0.1806771643882288	0.2470689524347006	0.06639178804647178	0	170	85.0	84.65294117647059	80.0	88.0	0.3940528214304553	0.45754160221298207	high	high
early_warning	WI	Influenza	4	52	0.1820737335846951	0.187049085878043	0.00497535229334789	0	170	47.0	40.629411764705885	14.000000000000021	50.0	0.3541603267154386	0.29580391894314173	high	high
early_warning	WI	RSV	4	52	0.1590517071763296	0.1601316277907233	0.0010799206143936868	0	170	47.0	40.73529411764706	14.000000000000021	50.0	0.3541603267154386	0.29580391894314173	high	high
early_warning	WV	COVID-19	4	52	0.4962788648916909	0.5359523728104701	0.03967350791877927	0	170	43.5	54.65294117647059	29.0	110.0	0.2188112392619546	0.2164855609428327	mid	high
early_warning	WV	Influenza	4	52	0.6790187359595629	0.73887488177992	0.05985614582035714	0	155	20.0	18.593548387096774	3.0	34.0	0.1258127513181992	0.12841760418090015	low	mid
early_warning	WV	RSV	4	52	0.3526759796211957	0.364151967443282	0.011475987822086309	0	156	23.0	20.25	3.0	34.0	0.13951122739717706	0.13092850484612503	low	mid
early_warning	WY	COVID-19	4	52	0.293689776328409	0.279589776114682	-0.014100000213726982	1	170	17.0	13.758823529411766	5.900000000000002	20.0	0.24687884724680925	0.22187907197728168	mid	mid
early_warning	WY	Influenza	4	52	0.3446478005992039	0.4438117938691087	0.09916399326990477	0	139	11.0	10.028776978417266	6.0	12.0	0.2122263679242853	0.19237877280254684	mid	low
early_warning	WY	RSV	4	52	0.4273618571800616	0.5586394522297342	0.13127759504967262	0	139	11.0	10.02158273381295	6.0	12.0	0.2122263679242853	0.19237877280254684	mid	low
with_current_y	AK	COVID-19	1	52	0.0895203649738666	0.1037772048032464	0.014256839829379794	0	170	10.0	9.776470588235295	5.0	15.0	0.5980649879163688	0.5493802591540322	high	low
with_current_y	AK	Influenza	1	52	0.1092099400196205	0.148664008986812	0.0394540689671915	0	150	9.0	9.046666666666667	3.0	15.099999999999994	0.4240824459770614	0.5012781373719031	high	low
with_current_y	AK	RSV	1	52	0.0951130237546784	0.2013598840741812	0.10624686031950281	0	150	9.0	9.066666666666666	3.0	16.0	0.4240824459770614	0.497898164031103	high	low
with_current_y	AL	COVID-19	1	52	0.0515368174613445	0.0587502980491877	0.007213480587843199	0	170	21.5	26.011764705882353	16.0	43.0	0.1232609782871953	0.10983594968704036	low	mid
with_current_y	AL	Influenza	1	52	0.0517602290401033	0.0839403012634607	0.032180072223357406	0	170	18.0	23.13529411764706	10.900000000000002	43.0	0.1232609782871953	0.10520226202571059	low	mid
with_current_y	AL	RSV	1	52	0.0338857316914096	0.1130236454208654	0.0791379137294558	0	170	18.5	24.03529411764706	13.0	43.0	0.1232609782871953	0.10643614385170212	low	mid
with_current_y	AR	COVID-19	1	52	0.0976120090172696	0.1356399461692649	0.03802793715199529	0	170	15.0	18.794117647058822	10.900000000000002	40.0	0.047825942950576	0.0592490820780473	low	mid
with_current_y	AR	Influenza	1	52	0.1074008757509501	0.1080777502133632	0.0006768744624131018	0	153	14.0	11.69281045751634	3.0	15.0	0.0396275846554279	0.03386114664108123	low	low
with_current_y	AR	RSV	1	52	0.1016492295708269	0.1574577463754488	0.0558085168046219	0	154	14.0	11.746753246753247	3.0	15.0	0.0396275846554279	0.03377116513198435	low	low
with_current_y	AZ	COVID-19	1	52	0.0272672152625206	0.0374389424044894	0.010171727141968803	0	170	51.0	50.55294117647059	37.0	63.0	0.4920196106758273	0.4827924604038165	high	high
with_current_y	AZ	Influenza	1	52	0.1675064912832928	0.1684987071027638	0.0009922158194709818	0	129	52.0	41.651162790697676	8.0	62.0	0.4920196106758273	0.3642477248434472	high	high
with_current_y	AZ	RSV	1	52	0.0445284942723171	0.0475305721397755	0.0030020778674583956	0	129	52.0	41.65891472868217	8.0	62.0	0.4920196106758273	0.3642477248434472	high	high
with_current_y	CA	COVID-19	1	52	0.0249980891791877	0.0277842201750425	0.002786130995854799	0	170	271.0	276.8235294117647	245.0	316.0	0.8039182661647277	0.7993423969230625	high	high
with_current_y	CA	Influenza	1	52	0.0250677398196517	0.0320413836377197	0.006973643818068004	0	170	257.0	254.46470588235294	204.0	301.1	0.7911727346928761	0.7699244907444894	high	high
with_current_y	CA	RSV	1	52	0.0244120483905302	0.0884303822022193	0.0640183338116891	0	170	262.0	259.74117647058824	236.3	303.0	0.7951325180095378	0.7679990960844603	high	high
with_current_y	CO	COVID-19	1	52	0.0561578534528694	0.0609425048206103	0.004784651367740901	0	170	48.0	73.50588235294117	41.0	124.1	0.3956435044997696	0.41797962682339906	high	high
with_current_y	CO	Influenza	1	52	0.0562935319080154	0.0668313608257144	0.010537828917699006	0	170	39.0	31.75294117647059	6.0	46.0	0.36641270010229965	0.28046947690580104	high	high
with_current_y	CO	RSV	1	52	0.0507739538955827	0.0575605885126818	0.006786634617099101	0	169	26.0	25.59171597633136	6.0	46.0	0.3625770168788485	0.2121411528260823	high	mid
with_current_y	CT	COVID-19	1	52	0.0210630881557629	0.0296153318290642	0.008552243673301301	0	170	24.0	23.658823529411766	15.0	30.099999999999994	0.1493645482366158	0.15685086248460556	mid	mid
with_current_y	CT	Influenza	1	52	0.0804558814328981	0.0822236283012119	0.0017677468683137965	0	127	11.0	14.118110236220472	4.600000000000001	30.0	0.0587428693770299	0.09349737516153042	low	low
with_current_y	CT	RSV	1	52	0.033105943665575	0.0584479701485298	0.025342026482954805	0	128	11.0	14.140625	5.0	30.0	0.0587428693770299	0.0936722222022961	low	low
with_current_y	DC	COVID-19	1	52	0.1512486387000822	0.1500542908398739	-0.0011943478602083057	1	165	2.0	4.345454545454546	1.0	15.0	2.348472172072556	2.694609224460654	high	low
with_current_y	DC	Influenza	1	52	0.212287343487074	0.2486653492953295	0.03637800580825548	0	120	2.0	2.1416666666666666	1.0	3.0	2.348472172072556	2.4970574622214	high	low
with_current_y	DC	RSV	1	52	0.1297362438057338	0.21122075373898	0.08148450993324621	0	120	2.0	2.175	1.0	3.0	2.348472172072556	2.4970574622214	high	low
with_current_y	DE	COVID-19	1	52	0.0374454825851067	0.044768449299716	0.0073229667146092955	0	170	19.0	18.123529411764707	16.0	19.0	0.7493162395673287	0.7475114841395978	high	mid
with_current_y	DE	Influenza	1	52	0.0375216884619395	0.0401443761215912	0.0026226876596517	0	165	19.0	16.55757575757576	5.800000000000015	19.0	0.7493162395673287	0.6745362656313693	high	mid
with_current_y	DE	RSV	1	52	0.0370700441512578	0.0373189399016303	0.0002488957503724992	0	165	18.0	12.763636363636364	3.0	19.0	0.7493162395673287	0.4906394354803124	high	mid
with_current_y	FL	COVID-19	1	52	0.0278338324350951	0.0305421352475577	0.0027083028124626	0	170	63.5	64.98823529411764	50.0	84.0	0.1833093051919834	0.18988133199326218	mid	high
with_current_y	FL	Influenza	1	52	0.0279853318837136	0.0422820247916558	0.014296692907942197	0	170	53.0	56.10588235294118	27.0	81.0	0.1550168657968118	0.1595953924445545	mid	high
with_current_y	FL	RSV	1	52	0.0236401525657881	0.0707584943749319	0.047118341809143795	0	170	50.0	49.68235294117647	26.0	81.0	0.1457824221428218	0.1449608130387321	low	high
with_current_y	GA	COVID-19	1	52	0.0332940461456518	0.0394856490762763	0.0061916029306245055	0	170	47.0	46.423529411764704	40.0	52.0	0.1610685964425272	0.15630550286173617	mid	high
with_current_y	GA	Influenza	1	52	0.0334497672365071	0.0556493828955422	0.022199615659035103	0	170	39.0	35.358823529411765	19.0	50.099999999999994	0.11846140641751254	0.1197818385281171	low	high
with_current_y	GA	RSV	1	52	0.0293878606309942	0.0627213587175338	0.0333334980865396	0	170	39.0	36.09411764705882	21.0	50.099999999999994	0.12105998433147865	0.121436036584917	low	high
with_current_y	HI	COVID-19	1	52	0.067899930270011	0.0850538383709835	0.017153908100972504	0	170	24.0	24.776470588235295	19.900000000000002	33.0	1.1275702567402532	1.0860870051868217	high	mid
with_current_y	HI	Influenza	1	52	0.0910130320715619	0.0995868464455385	0.008573814373976599	0	149	24.0	22.409395973154364	15.0	31.0	1.1275702567402532	1.0038317820308502	high	mid
with_current_y	HI	RSV	1	52	0.0623744022364244	0.1039227864166673	0.0415483841802429	0	149	24.0	22.97986577181208	17.8	31.0	1.1275702567402532	1.006794022931595	high	mid
with_current_y	IA	COVID-19	1	52	0.0793160029170079	0.0860705808303579	0.0067545779133500045	0	170	25.0	24.641176470588235	21.0	29.0	0.2163670722412379	0.17547304192508056	mid	mid
with_current_y	IA	Influenza	1	52	0.0795886810869585	0.0788600007408021	-0.0007286803461564045	1	170	25.0	22.3	14.0	29.0	0.2163670722412379	0.1677577056319435	mid	mid
with_current_y	IA	RSV	1	52	0.0689002160231837	0.1663339044205188	0.09743368839733509	0	170	25.0	22.388235294117646	15.0	29.0	0.2148037677538158	0.15635612363149018	mid	mid
with_current_y	ID	COVID-19	1	52	0.087743648488314	0.1483993115255979	0.06065566303728391	0	170	15.0	21.53529411764706	11.0	43.099999999999994	0.3535053679387797	0.3595334156021323	high	mid
with_current_y	ID	Influenza	1	52	0.0878922102952697	0.0890670310355067	0.0011748207402370037	0	170	14.0	12.805882352941177	8.0	16.0	0.23319798455431578	0.25545406677980903	mid	low
with_current_y	ID	RSV	1	52	0.0857166612798817	0.1237654453419879	0.0380487840621062	0	170	11.0	11.441176470588236	8.0	15.0	0.1964087595165494	0.2520024357062888	mid	low
with_current_y	IL	COVID-19	1	52	0.0454520215835826	0.0549560425107051	0.009504020927122499	0	170	161.0	146.11176470588236	103.0	178.0	0.5541507631708673	0.5533018943942977	high	high
with_current_y	IL	Influenza	1	52	0.0455736532676037	0.0492908113364264	0.0037171580688226957	0	170	160.0	144.91764705882352	103.0	176.0	0.5508228646095825	0.5510702183589178	high	high
with_current_y	IL	RSV	1	52	0.0431095577237568	0.0709996199061331	0.027890062182376302	0	170	159.0	137.2058823529412	98.60000000000001	176.0	0.5508228646095825	0.5272174615516205	high	high
with_current_y	IN	COVID-19	1	52	0.0473494815648386	0.0561223321045938	0.008772850539755205	0	170	55.0	56.752941176470586	49.0	67.0	0.24310498516071855	0.236615600642582	mid	high
with_current_y	IN	Influenza	1	52	0.0475047511310545	0.0660539005212312	0.018549149390176697	0	170	16.0	35.082352941176474	10.0	67.0	0.0397149468411736	0.13236259659832927	low	mid
with_current_y	IN	RSV	1	52	0.0368569779201687	0.0537358515915072	0.0168788736713385	0	170	16.0	35.68235294117647	12.0	67.0	0.0397149468411736	0.13242441602599625	low	mid
with_current_y	KS	COVID-19	1	52	0.1120370166359652	0.1408136982527091	0.02877668161674389	0	170	33.0	31.45294117647059	27.0	35.0	0.1920859039962378	0.20093278061673311	mid	high
with_current_y	KS	Influenza	1	52	0.1125022737729701	0.1707984276830325	0.05829615391006239	0	170	31.0	27.1	15.0	35.0	0.1920859039962378	0.18190972842411038	mid	mid
with_current_y	KS	RSV	1	52	0.0943260289416605	0.1821362585676895	0.087810229626029	0	170	31.0	27.54705882352941	15.0	35.0	0.1920859039962378	0.18235823434146767	mid	mid
with_current_y	KY	COVID-19	1	52	0.0610224821638005	0.1309675832729431	0.06994510110914262	0	168	20.0	19.982142857142858	2.0	37.0	0.1990427853429372	0.21876730260881438	mid	mid
with_current_y	KY	Influenza	1	52	0.0627904192335545	0.0792431079822567	0.016452688748702204	0	165	22.0	19.575757575757574	1.0	37.0	0.2266363589854865	0.22226595650446276	mid	mid
with_current_y	KY	RSV	1	52	0.0574619921129404	0.0509945206313017	-0.006467471481638697	1	166	13.0	15.343373493975903	1.0	37.0	0.1566232779927071	0.19731071137437534	mid	low
with_current_y	LA	COVID-19	1	52	0.0800879143755244	0.0813679205827201	0.0012800062071957052	0	161	30.0	49.73913043478261	7.0	106.0	0.2179268211504824	0.24216802315996808	mid	mid
with_current_y	LA	Influenza	1	52	0.6912706769564466	0.7884411941513796	0.09717051719493297	0	123	11.0	22.048780487804876	7.400000000000002	56.0	0.1665222234099551	0.16033473675200816	mid	low
with_current_y	LA	RSV	1	52	0.1324434689792809	0.3094261577239994	0.1769826887447185	0	123	11.0	13.195121951219512	8.200000000000001	18.0	0.0997400021379192	0.12838183855421265	low	low
with_current_y	MA	COVID-19	1	52	0.042943471721555	0.0514689581138639	0.0085254863923089	0	170	25.0	24.51764705882353	21.0	27.0	0.6964572683692464	0.7018211065429616	high	mid
with_current_y	MA	Influenza	1	52	0.0433471490413266	0.0581280169333272	0.014780867892000595	0	169	10.0	8.946745562130177	5.0	12.0	0.340712793878981	0.348298307262902	mid	low
with_current_y	MA	RSV	1	52	0.0257800561123482	0.1080588043872136	0.08227874827486541	0	170	10.0	9.111764705882353	5.0	12.0	0.340712793878981	0.34846245669022635	mid	low
with_current_y	MD	COVID-19	1	52	0.0476681322891697	0.0489786122688611	0.0013104799796914007	0	170	24.0	21.323529411764707	9.0	27.0	0.0741924240869054	0.08357911101880756	low	mid
with_current_y	MD	Influenza	1	52	0.0476897672280896	0.0493253699269827	0.001635602698893103	0	170	22.0	17.288235294117648	5.0	26.0	0.0715535309234869	0.06019191810687294	low	mid
with_current_y	MD	RSV	1	52	0.0438738204078795	0.0662662069766819	0.022392386568802394	0	170	22.0	17.51764705882353	5.0	26.0	0.0715535309234869	0.060521769089014195	low	mid
with_current_y	ME	COVID-19	1	52	0.1079895384966282	0.1148851386038463	0.006895600107218097	0	170	49.0	49.129411764705885	40.0	61.0	0.21539223110828004	0.2148550056756508	mid	high
with_current_y	ME	Influenza	1	52	0.1082194700919701	0.1181757405986892	0.0099562705067191	0	170	28.0	26.011764705882353	7.0	43.099999999999994	0.1282308834666242	0.12840612270926208	low	mid
with_current_y	ME	RSV	1	52	0.1046906268784016	0.2033677751953089	0.09867714831690731	0	170	26.0	22.6	9.0	32.0	0.1242397232488145	0.11306401687389786	low	mid
with_current_y	MI	COVID-19	1	52	0.0644304393117119	0.0669191900140906	0.0024887507023786948	0	170	98.0	84.62941176470588	33.0	125.0	0.39515711872905096	0.3867536373932079	high	high
with_current_y	MI	Influenza	1	52	0.0645047439900123	0.0738232484006396	0.009318504410627301	0	170	21.0	36.252941176470586	14.0	85.19999999999999	0.04574984463314815	0.07253977405123543	low	mid
with_current_y	MI	RSV	1	52	0.0612845069159649	0.0633764209589574	0.0020919140429925057	0	170	26.5	40.476470588235294	16.0	76.0	0.3051494275365332	0.23357269186140475	mid	mid
with_current_y	MN	COVID-19	1	52	0.0685822282278108	0.090125465510103	0.02154323728229221	0	170	69.0	71.48823529411764	53.800000000000004	107.1	0.5840884440917197	0.7330780968625118	high	high
with_current_y	MN	Influenza	1	52	0.0686851062453269	0.1188676555763735	0.0501825493310466	0	170	12.0	22.241176470588236	6.0	62.099999999999994	0.0567999170651517	0.1747385925253174	low	low
with_current_y	MN	RSV	1	52	0.0405692358384223	0.083337130118626	0.042767894280203694	0	170	12.0	22.711764705882352	9.0	62.099999999999994	0.0567999170651517	0.17547856979202686	low	low
with_current_y	MO	COVID-19	1	52	0.0924066815800886	0.1022390677410488	0.009832386160960188	0	170	53.0	51.01764705882353	36.900000000000006	59.0	0.3956087828219646	0.39230610153417167	high	high
with_current_y	MO	Influenza	1	52	0.4493985954337086	0.4686974491770714	0.01929885374336282	0	104	2.0	1.7211538461538463	1.0	2.0	0.0077521708500933	0.0077521708500933	low	low
with_current_y	MO	RSV	1	52	0.258719117251618	0.309248245362936	0.05052912811131799	0	104	2.0	1.7211538461538463	1.0	2.0	0.0077521708500933	0.0077521708500933	low	low
with_current_y	MS	COVID-19	1	52	0.0823506959041868	0.0869946271666712	0.004643931262484399	0	156	6.0	6.673076923076923	2.0	10.0	0.03874416778455385	0.04845320419868084	low	low
with_current_y	MS	Influenza	1	52	0.3980235189242339	0.3289781998636314	-0.06904531906060246	1	119	8.0	7.714285714285714	6.0	10.0	0.0265852987278652	0.044254099279303946	low	low
with_current_y	MS	RSV	1	52	0.1050389957956367	0.3477524683582441	0.2427134725626074	0	119	8.0	7.831932773109243	6.0	10.0	0.0265852987278652	0.0444604177001682	low	low
with_current_y	MT	COVID-19	1	52	0.1783021296765816	0.211392288111727	0.0330901584351454	0	170	7.0	6.9	2.0	12.099999999999994	0.0755662003357582	0.06943389051647514	low	low
with_current_y	NC	COVID-19	1	52	0.0363490796350162	0.0403775225593839	0.004028442924367701	0	170	74.0	78.5764705882353	61.0	100.1	0.20916197563484096	0.20629527199206157	mid	high
with_current_y	NC	Influenza	1	52	0.0365726276163295	0.0504945775217112	0.013921949905381703	0	170	53.5	43.73529411764706	5.0	74.0	0.16328057172870655	0.14335183904155174	mid	high
with_current_y	NC	RSV	1	52	0.0216150018989697	0.0411455391221185	0.0195305372231488	0	170	53.5	43.48823529411764	5.0	74.0	0.16142099589167375	0.13670668767320351	mid	high
with_current_y	NE	COVID-19	1	52	0.1145302026098457	0.1377784715521344	0.023248268942288708	0	170	36.0	34.94117647058823	29.0	39.0	0.6707572167076783	0.6442047375025265	high	high
with_current_y	NE	Influenza	1	52	0.4239072499149245	0.4519098831199643	0.028002633205039762	0	140	36.0	34.857142857142854	31.0	39.0	0.6756131655672113	0.6558234710127082	high	high
with_current_y	NE	RSV	1	52	0.119588638864438	0.2345370067004447	0.11494836783600669	0	140	37.0	35.02857142857143	32.0	39.0	0.6774737240025936	0.6590543326670252	high	high
with_current_y	NH	COVID-19	1	52	0.11149021952543	0.1157939249644024	0.004303705438972391	0	170	22.0	21.811764705882354	18.0	25.099999999999994	0.18926522079508595	0.2030308328563748	mid	mid
with_current_y	NH	Influenza	1	52	0.11149021952543	0.122679915123926	0.011189695598495988	0	170	19.0	16.9	8.0	23.099999999999994	0.1799453424983582	0.15822178577639812	mid	mid
with_current_y	NH	RSV	1	52	0.1046105939854964	0.1122722266491869	0.007661632663690507	0	170	19.0	17.223529411764705	9.0	23.099999999999994	0.1799453424983582	0.159354087732358	mid	mid
with_current_y	NJ	COVID-19	1	52	0.0225757047769502	0.062401117333074	0.0398254125561238	0	170	57.0	53.26470588235294	36.900000000000006	60.0	0.4356235235544733	0.4342873025210974	high	high
with_current_y	NJ	Influenza	1	52	0.022674630396303	0.031820054621929	0.009145424225626003	0	170	56.0	51.28823529411765	32.7	60.0	0.4298442958326738	0.39859206114286944	high	high
with_current_y	NJ	RSV	1	52	0.0213779811235002	0.0654953732359048	0.044117392112404605	0	170	57.0	46.71176470588235	13.800000000000004	60.0	0.4299864220255358	0.36525042032707244	high	high
with_current_y	NM	COVID-19	1	52	0.0534678908516226	0.0854963213268018	0.03202843047517919	0	170	13.0	13.364705882352942	9.0	19.099999999999994	0.3405864225188963	0.31975069652017624	mid	low
with_current_y	NM	Influenza	1	52	0.4134407844048932	0.4504499327824985	0.03700914837760533	0	123	3.0	3.1463414634146343	2.0	4.0	0.3065682001050821	0.2753630467285323	mid	low
with_current_y	NM	RSV	1	52	0.0887784434350382	0.1338543080340917	0.04507586459905351	0	123	3.0	3.1463414634146343	2.0	4.0	0.3065682001050821	0.2753630467285323	mid	low
with_current_y	NV	COVID-19	1	52	0.0527802811777998	0.0816363889800527	0.028856107802252895	0	170	9.5	9.935294117647059	5.0	17.0	0.7850249889154471	0.787341586575031	high	low
with_current_y	NV	Influenza	1	52	0.0596130357219174	0.0973473213821367	0.037734285660219295	0	158	5.0	8.360759493670885	3.0	17.0	0.7850249889154471	0.7376709162368081	high	low
with_current_y	NV	RSV	1	52	0.0411621764171977	0.1560906623291645	0.11492848591196679	0	158	5.0	8.487341772151899	3.0	17.0	0.7850249889154471	0.7426394288248807	high	low
with_current_y	NY	COVID-19	1	52	0.0289312385420985	0.0326244572743755	0.0036932187322769976	0	170	201.0	193.4294117647059	153.0	224.2	0.15824514317336275	0.24442124281751781	mid	high
with_current_y	NY	Influenza	1	52	0.065180820110831	0.0659458131497014	0.0007649930388703985	0	139	5.0	5.60431654676259	3.0	13.0	0.006044619568267	0.0430703116156561	low	low
with_current_y	NY	RSV	1	52	0.028586493626107	0.0432178419728019	0.0146313483466949	0	140	5.0	5.871428571428571	3.0	13.0	0.006044619568267	0.0429461639124381	low	low
with_current_y	OH	COVID-19	1	52	0.0378945301788462	0.04297526553641	0.005080735357563801	0	170	141.0	122.83529411764705	75.0	146.0	0.44658468676433344	0.4364912279583281	high	high
with_current_y	OH	Influenza	1	52	0.0380812066371988	0.0962340747458916	0.0581528681086928	0	170	116.5	94.52352941176471	6.0	146.0	0.43906607566806344	0.3493128215014001	high	high
with_current_y	OH	RSV	1	52	0.0271882662186277	0.0395563270002293	0.0123680607816016	0	170	6.5	58.73529411764706	5.0	144.1	0.0456381564792677	0.24223653294729983	low	low
with_current_y	OK	COVID-19	1	52	0.104257577302478	0.1211849083503424	0.016927331047864397	0	169	19.0	18.2603550295858	2.0	25.200000000000017	0.1788573993070604	0.1642665123723658	mid	mid
with_current_y	OK	Influenza	1	52	0.1051536395682351	0.0973600555517001	-0.007793584016535002	1	168	18.0	16.589285714285715	2.0	22.0	0.15150358657549923	0.15654382743984327	mid	mid
with_current_y	OK	RSV	1	52	0.139320954921697	0.1144498509029452	-0.024871104018751797	1	167	18.0	16.389221556886227	2.0	21.0	0.1511350993910094	0.15193944180523838	mid	mid
with_current_y	OR	COVID-19	1	52	0.0728725803622843	0.0765108908305252	0.003638310468240896	0	170	32.0	35.7	27.0	55.099999999999994	0.2059467930394075	0.22571023586541597	mid	mid
with_current_y	OR	Influenza	1	52	0.0933436469030854	0.0897452650915094	-0.0035983818115759986	1	152	31.5	31.67105263157895	25.1	41.0	0.20156051781106749	0.20092113115906807	mid	mid
with_current_y	OR	RSV	1	52	0.068406279494871	0.070285506356947	0.0018792268620759917	0	150	31.0	28.553333333333335	5.0	41.0	0.1781994093965789	0.18353710162103704	mid	mid
with_current_y	PA	COVID-19	1	52	0.0550005619452458	0.0673992729775696	0.012398711032323803	0	170	82.0	88.02941176470588	65.9	125.0	0.2679458275169931	0.25046226956506246	mid	high
with_current_y	PA	Influenza	1	52	0.0551582879487778	0.0548631518453	-0.0002951361034777972	1	170	18.0	37.23529411764706	10.900000000000002	68.1	0.0353339546476402	0.07057498641664729	low	mid
with_current_y	PA	RSV	1	52	0.0770592988444344	0.0667767700518046	-0.010282528792629794	1	170	13.5	30.923529411764704	6.0	60.0	0.0319541850726485	0.057062467038492166	low	low
with_current_y	RI	COVID-19	1	52	0.047323675323208	0.0524016658831731	0.0050779905599651	0	170	17.0	17.41764705882353	14.0	22.0	0.3913810207106365	0.36218456658421877	high	mid
with_current_y	RI	Influenza	1	52	0.1728054711675207	0.1699968778972974	-0.002808593270223314	1	95	20.0	17.54736842105263	6.4	22.0	0.3553273231736039	0.3209786617785932	high	mid
with_current_y	RI	RSV	1	52	0.3018136974453522	0.201589989979791	-0.1002237074655612	1	95	20.0	17.49473684210526	6.0	22.0	0.3553273231736039	0.3209786617785932	high	mid
with_current_y	SC	COVID-19	1	52	0.0335941419317902	0.043931871326258	0.010337729394467796	0	170	26.0	26.44705882352941	11.900000000000002	41.0	0.0849475805880603	0.09088381652525532	low	mid
with_current_y	SC	Influenza	1	52	0.3656940650652593	0.4099945555873502	0.044300490522090896	0	118	33.0	26.06779661016949	5.0	43.0	0.07466676736732289	0.0635361387480097	low	high
with_current_y	SC	RSV	1	52	0.0725117843469423	0.0981059945805188	0.025594210233576498	0	118	33.0	26.06779661016949	5.0	43.0	0.07466676736732289	0.0635361387480097	low	high
with_current_y	SD	COVID-19	1	52	0.1932720046373803	0.2940926861928096	0.10082068155542928	0	170	5.0	5.758823529411765	4.0	8.0	0.0374685374487011	0.1543399910645965	low	low
with_current_y	SD	Influenza	1	52	0.2542692497731198	0.2430240405866504	-0.01124520918646943	1	152	5.0	4.8618421052631575	3.0	7.0	0.0220403161462948	0.098391161322818	low	low
with_current_y	SD	RSV	1	52	0.1642662549335502	0.2733084560921601	0.10904220115860988	0	154	5.0	4.954545454545454	3.0	7.0	0.0220403161462948	0.09739959190494106	low	low
with_current_y	TN	COVID-19	1	52	0.036787755371354	0.0670086595983038	0.030220904226949792	0	170	7.5	11.74705882352941	6.0	27.0	0.09154258975206975	0.1570454494353967	low	low
with_current_y	TN	Influenza	1	52	0.0757196414709329	0.0825405042974553	0.006820862826522403	0	147	6.0	6.26530612244898	4.0	10.0	0.0566060458370286	0.06811354473113372	low	low
with_current_y	TN	RSV	1	52	0.0340987001420148	0.1915731020074622	0.1574744018654474	0	147	6.0	6.469387755102041	5.0	10.0	0.0566060458370286	0.06888369501463071	low	low
with_current_y	TX	COVID-19	1	52	0.0460472240890684	0.0600639236031349	0.014016699514066498	0	170	106.5	113.44117647058823	79.0	155.0	0.17994950647307723	0.2141235826023909	mid	high
