subset	context	pathogen	horizon_weeks	comparison	n_states	mean_delta_rmse	median_delta_rmse	frac_negative_delta_rmse	mean_delta_mae	median_delta_mae	mean_delta_mape	median_delta_mape
geo_matched_state	with_current_y	RSV	5	ridge_fusion_minus_ridge_ww_only	49.0	-1.1482838669379891	-0.8544473881017025	0.9795918367346939	-1.0717590777842279	-0.8297088178463478	-0.5219209503696456	-0.566651951630591
geo_matched_state	with_current_y	RSV	6	ridge_fusion_minus_ridge_ar	49.0	0.18482587511675974	0.1472390714119722	0.14285714285714285	0.14321819222034504	0.1164759698162183	0.073136155626023	0.061731682599853
geo_matched_state	with_current_y	RSV	6	ridge_fusion_minus_ridge_ww_only	49.0	-1.0896914772561879	-0.7590566711707813	0.9795918367346939	-1.0141204977291096	-0.7745005322690638	-0.4911669869339953	-0.5335649182149078
geo_matched_state	with_current_y	RSV	7	ridge_fusion_minus_ridge_ar	49.0	0.21186383921223167	0.159023629300866	0.16326530612244897	0.16304608303153126	0.1261752904478032	0.08430486520176367	0.0779824320424889
geo_matched_state	with_current_y	RSV	7	ridge_fusion_minus_ridge_ww_only	49.0	-1.0354353815568926	-0.7109744293433715	0.9591836734693877	-0.957773866840569	-0.678347705902965	-0.45991837756433973	-0.5065584247266568
geo_matched_state	with_current_y	RSV	8	ridge_fusion_minus_ridge_ar	49.0	0.24026977905953364	0.1935905139505616	0.16326530612244897	0.1832688367948086	0.1386069826286324	0.09673876944896109	0.0849287054044719
geo_matched_state	with_current_y	RSV	8	ridge_fusion_minus_ridge_ww_only	49.0	-0.9852042299332437	-0.6781545481528353	0.9591836734693877	-0.9078688757244444	-0.6454718288184265	-0.43350798262516677	-0.484218099086619
geo_matched_state	with_current_y	RSV	9	ridge_fusion_minus_ridge_ar	49.0	0.25170771369153644	0.1888729082372864	0.14285714285714285	0.19266583587694502	0.1418549671583328	0.10366915339685	0.0867065189133982
geo_matched_state	with_current_y	RSV	9	ridge_fusion_minus_ridge_ww_only	49.0	-0.9491537808254022	-0.6695229154625663	0.9591836734693877	-0.8695552988245434	-0.6122379036182634	-0.4132433350646861	-0.4570774316593982
geo_matched_state	with_current_y	RSV	10	ridge_fusion_minus_ridge_ar	49.0	0.26088808483122405	0.197738445445498	0.14285714285714285	0.1999368666471487	0.1446947643746723	0.10972845833694081	0.0943379455657144
geo_matched_state	with_current_y	RSV	10	ridge_fusion_minus_ridge_ww_only	49.0	-0.9211338896159013	-0.6594841706810719	0.9387755102040817	-0.8366298985051674	-0.5847967050428753	-0.3952473347772982	-0.4327818864154283
geo_matched_state	with_current_y	RSV	11	ridge_fusion_minus_ridge_ar	49.0	0.261544274772503	0.2294122353555109	0.16326530612244897	0.2002290496194545	0.1517096766673742	0.1113726141075294	0.0881131690842054
geo_matched_state	with_current_y	RSV	11	ridge_fusion_minus_ridge_ww_only	49.0	-0.8992829642889415	-0.633046297747114	0.9387755102040817	-0.8105786969127509	-0.5668931112558323	-0.3822786943249591	-0.4250167098936649
geo_matched_state	with_current_y	RSV	12	ridge_fusion_minus_ridge_ar	49.0	0.25550672931671464	0.2302371111013311	0.08163265306122448	0.19567677918069865	0.1463060403130058	0.10856065648516047	0.0834459222020865
geo_matched_state	with_current_y	RSV	12	ridge_fusion_minus_ridge_ww_only	49.0	-0.8851762990286682	-0.6393956591233132	0.9387755102040817	-0.790489606543326	-0.5511500189411144	-0.3731386216728351	-0.4150588026016176
